iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
OWID_WRL,World,2017,2.525,1075.229,3.495,1241.442,0.246,125.29,1.827,2800.816,2.106,68.557,2.556,0.611,23.773,954.039,126.393,,36.667,0.505,28.015,219.727,43721.381,1193.56,5792.31,43666.515,5785.037,24576.684,517.483,9009.211,15750.371,5620.225,4075.455,2543.99,1120.936,104.692,622.176,6276.014,443.315,1135.069,24570.376,1.413,20675.493,1.452,85.157,1901.95,132898.185,17606.647,2086.644,64.103,1.10431E+14,22.874,2.67,23.412,950.224,36536.594,744.58,4840.453,36762.143,4870.33,16.587,0.6,6.515,60.669,10166.804,539.925,1346.921,35.897,8820.004,1168.494,4.037,14.843,898.868,23164.33,3068.862,0.026,6.309,10.354,0.299,4.225,19.656,6593.092,337.033,873.467,4.562,1.41,33.73,731.999,52640.104,148.504,6973.884,51007.482,6757.585,13.87,82.427,5.282,0.951,74.481,1484.479,0.426,2.532,196.667,3255.138,7548182454,156062.39,831.46,25.543,5.603,10.618,879.213,16571.238,2195.394,1.804,35.034,0.715,289.315,1115.136,58.731,147.736,4.62,17.81,1.827,430.975,2850.78,150.376,377.678
YEM,Yemen,2017,,,-40.001,-2.005,83.477,15.635,-7.716,-3.234,0,0,,,,,,,0,,,,,0,,,,4.061,0,0,3.878,1.485,0,0,2.394,0,0,0.183,0.183,0,4.061,0.564,1389.66,,,,,,139.338,95.494,68527399314,36.553,,,,,53.335,,3.007,108.019,0,,,,,0,,4.506,0.183,6.575,,,,,,0,0,0,,,,,0,,58.941,,,,,86.003,,34.365,1234.601,0,0,,,,,0,0,,145.912,27834810,38.681,6.575,4.506,,,,,,4.506,,,,,6.575,,0,,,,,0,
ZMB,Zambia,2017,,,,,,,15.346,7.325,0.545,4.628,,,,,,,8.337,,,,,70.799,,,,14.002,0.078,1.193,1.868,0,12.366,0,0.675,0,0.078,12.444,0,0,14.312,0.939,3266.829,,,,,,110.824,13.05,58613564706,0,,,,,0,,,,86.403,,,,,733.735,,86.95,12.444,738.373,,,,,,-2.214,-0.31,0,,,,,0,,4.713,,,,,40.025,,,,0,4.628,,,,,0,0.545,,849.197,16853608,55.058,738.373,86.95,,,,,,0.001,,,,,0.01,,0,,,,,0,
ZWE,Zimbabwe,2017,8.375,1.697,,,,,-1.564,-0.73,2.066,10.606,,,,,,,44.032,,,,,226.076,,21.957,1542.302,9.528,0.151,3.219,3.219,0,3.929,0,0,0,0.151,4.091,0.011,0,7.31,2.093,3226.617,,,,,,226.076,44.032,21947837144,0,,,,,0,,,,53.752,,,,,275.979,,55.968,4.091,287.358,,,,,,23.28,2.218,0,,,,,0,,0,,,,,0,,,,0,10.606,,,,,0,2.066,,513.434,14236599,45.936,287.358,55.968,,,,,,0.15,,,,,0.773,,0,,,,,0,
AFG,Afghanistan,2016,24.396,1.933,,,,,-6.9,-2.554,0,0,,,,,,,0,,,,,0,,9.858,278.61,5.543,0,0,0.15,0.15,1.025,0,0,0,0,1.06,0.035,0,1.21,0.536,973.857,,,,,,4.239,12.397,64297428000,12.397,,,,,4.239,,,,84.711,,,,,28.969,,87.603,1.06,29.958,,,,,,78.171,4.333,0,,,,,0,,0,,,,,0,,,,0,0,,,,,0,0,,34.197,35383028,34.458,29.958,87.603,,,,,,2.893,,,,,0.989,,0,,,,,0,
OWID_AFR,Africa,2016,1.312,23.079,1.868,38.855,-5.363,-240.813,2.766,138.969,,,-11.458,0.01,-0.07,0.538,0.443,,30.992,6.284,23.002,70.229,1187.79,203.502,979.185,1782.043,1469.071,,,246.856,637.918,303.506,116.719,15.026,87.556,,7.281,140.297,5.12,11.176,796.52,,4256.957,2.871,92.425,133.209,4772.723,3934.512,525.884,80.088,,38.104,3.47,26.548,45.972,1370.919,250.203,1130.152,2118.779,1746.668,14.654,-3.445,5.684,-10.472,293.524,96.22,241.974,19.5,155.323,128.044,1.495,7.575,5.761,391.142,322.448,,,1.886,22.065,0.732,6.831,37.787,12.387,31.151,10.992,0.774,42.875,17.007,2214.01,72.179,1825.175,4249.63,3503.288,,6.002,0.653,0.355,0.119,18.311,,0.914,15.095,656.631,1213040565,5163.861,115.657,17.614,-0.302,6.843,-1.07,353.355,291.297,0.643,41.694,0.249,3.789,12.876,4.221,10.615,1.403,24.684,0.544,5.564,28.106,9.214,23.17
ALB,Albania,2016,,0,28.57,0.103,13.14,1.788,11.445,3.901,0,0,,,,,,,0,,,,,0,,0,0,7.74,0,0,0,0,7.78,0,0,0,0,7.78,0,0,7.78,1.207,13159.583,,,,,,0,0,31481821922,0,,,,,0,,0.466,161.336,100,,,,,2695.374,,100,7.78,2695.374,,,,,,-0.517,-0.04,0,,,,,0,,0,,,,,0,,15.398,5334.727,0,0,,,,,0,0,,2695.374,2886427,37.984,2695.374,100,,,,,,0,,,,,0,,0,,,,,0,
DZA,Algeria,2016,,0,12.26,99.811,1.773,13.863,-0.088,-0.541,0,0,,,,,,,0,-63.158,0.092,-0.977,0.57,0,14.053,0,0,66.505,0,0,66.423,66.423,0.216,0,0,0,0,0.332,0.087,0.029,66.755,1.074,15213.811,-0.134,99.863,-0.824,616.097,15192.983,1638.001,99.503,5.74696E+11,99.503,1.777,62.561,6.738,385.962,1638.001,9517.866,913.923,22537.388,0.323,-50.639,0.029,-0.186,0.181,5.322,4.465,0.497,0.332,8.183,50.479,0.137,0.283,0.845,20.84,-0.376,-0.25,0,,0,0,0,0,0,0,-2.788,37.21,-6.585,229.564,0,5661.063,795.69,19621.757,0,0,,0,0,0,0,0,0,1646.183,40551400,616.941,8.183,0.497,50.479,0.137,0.283,0.845,20.84,0.13,319.914,0.1,0.469,0.616,2.145,15.194,0.043,-0.32,0.008,0,0.048,0.715,1.182
ASM,American Samoa,2016,,0,,,,,0.274,0.004,0,0,,,,,,,0,,,,,0,,0,0,0.17,0,0,0.17,0,0,0,0.17,0,0,0,0,0,0.17,,25895.062,,,,,,3049.929,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,3049.929,,,,0,0,,,,,0,0,,3049.929,55739,1.443,0,0,,,,,,0,,,,,0,,0,,,,,0,
AGO,Angola,2016,,0,121.603,10.195,-2.716,-27.849,-8.759,-10.248,1.519,5.374,,,,,,,0,,,,,0,,0,0,10.204,0.155,0,4.273,2.327,5.757,0,1.946,0,0.155,5.93,0.018,0,10.204,0.599,3701.193,,,,,,148.158,41.88,1.78334E+11,22.806,,,,,80.679,,18.579,644.15,56.422,,,,,199.601,,58.12,5.93,205.609,,,,,,0,0,0,,,,,0,,19.074,,,,,67.479,,997.482,34583.787,0,5.374,,,,,0,1.519,,353.767,28842482,106.752,205.609,58.12,,,,,,0.179,,,,,0.633,,0,,,,,0,
,Antarctica,2016,,,,,,,-0.127,0,0,,,,,,,,0,,,,,,,,,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0.001,,,,,,,,,0,,0,,,,,,,,,0,,,,,,,100,0.001,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,,,,0,0,,,,0.058,,100,,,,,,0,,,,,,,100,,,,,,
ATG,Antigua and Barbuda,2016,,0,,,,,1.501,0.046,0,0,,,,,,,0,,,,,0,,0,0,0.329,0,0,0.323,0,0,0,0.323,0,0,0.006,0.006,0,0.329,,32681.267,,,,,,3417.266,98.322,,0,,,,,0,,,,0,,,,,0,,1.678,0.006,58.316,,,,,,0,0,0,,,,,0,,98.322,,,,,3417.266,,,,0,0,,,,,0,0,,3475.582,94520,3.089,58.316,1.678,,,,,,1.678,,,,,58.316,,0,,,,,0,
ARG,Argentina,2016,-25.562,-0.057,5.047,17.912,-4.709,-16.455,-0.67,-6.804,0.871,27.903,5.989,1.589,0.906,16.037,368.599,,1.419,-22.926,1.208,-3.625,12.189,45.44,280.144,0.166,3.822,148.884,1.214,1.977,100.504,76.574,29.405,7.677,21.953,0,1.214,31.181,0.014,0.548,139.362,1.218,23191.054,-0.008,86.182,-0.065,869.584,19986.542,2309.984,72.117,8.28373E+11,54.946,3.338,47.78,15.574,482.1,1759.986,11080.615,372.824,8568.99,21.1,-8.96,9.534,-9.469,96.202,675.845,2211.109,27.883,38.858,893.113,-4.611,13.818,-6.739,139.424,3204.53,6.396,9.522,5.509,17.005,2.065,3.028,20.835,176.448,478.874,15.752,-3.102,37.194,-12.014,375.294,504.558,8625.783,332.976,7653.136,0,27.903,-17.932,0.489,-1.079,4.938,0,0.871,113.485,3203.098,43508460,1009.007,716.665,22.374,-7.609,11.753,-9.767,118.589,2725.656,0.01,-3.367,0.004,-0.001,0.036,0.322,0.825,0.393,-8.295,0.136,-0.125,1.376,12.595,31.637
ARM,Armenia,2016,,0,,0,,0,0.707,0.287,0,0,,,,,,,0,,,,,0,,0,0,5.997,0,0,2.426,2.426,2.327,2.195,0,0,0,2.33,0.001,0.002,6.951,1.392,13946.895,,,,,,826.301,34.903,29426934720,34.903,,,,,826.301,,0,0,33.477,,,,,792.535,,65.097,4.525,1541.135,,,,,,-15.908,-0.954,31.578,,,,,747.578,,0,,,,,0,,0,0,0,0,,,,,0,0,,2367.436,2936147,40.95,793.557,33.52,,,,,,0.014,,,,,0.341,,0.029,,,,,0.681,
ABW,Aruba,2016,,0,,,,,-2.861,-0.154,0.528,45.773,,,,,,,0,,,,,0,,0,0,0.91,0.005,0,0.76,0,0,0,0.76,0,0.005,0.15,0.011,0.134,0.91,,50029.577,,,,,,7247.413,83.561,,0,,,,,0,,,,0,,,,,0,,16.439,0.15,1425.757,,,,,,0,0,0,,,,,0,,83.561,,,,,7247.413,,,,0,45.773,,,,,0,0.528,,8673.17,104865,5.246,1425.757,16.439,,,,,,1.178,,,,,102.15,,14.733,,,,,1277.833,
,Asia Pacific,2016,-4.607,-1476.817,3.393,190.015,-4.038,-187.747,2.131,1357.445,,,25.696,0.176,23.454,114.73,,,59.12,-0.147,49.477,-47.545,32193.875,,,30579.63,,,,6472.257,8118.562,1404.532,1628.172,467.701,241.773,,170.847,2251.758,141.531,311.208,10947.576,,,1.383,89.313,792.494,58114.378,,,74.159,,12.83,2.362,11.27,169.242,7333.024,,,5790.35,,14.872,3.381,6.293,133.909,4094.519,,,24.841,2719.459,,8.843,10.687,564.952,6953.612,,,,4.272,10.765,1.808,114.307,1176.172,,,2.208,3.744,28.566,670.797,18587.433,,,4461.736,,,,2.585,0.66,10.826,429.646,,1.561,,,,65067.937,,20.569,8.46,8.879,450.645,5777.439,,1.293,47.56,0.547,114.717,355.921,,,2.843,27.28,1.203,167.739,782.623,,
AUS,Australia,2016,0.207,7.353,26.855,198.994,-8.552,-16.894,0.421,6.635,1.531,153.404,-13.074,0.144,-0.344,2.284,94.15,,63.458,-0.066,34.128,-0.354,539.996,6358.686,22256.248,3563.056,146853.165,243.12,3.722,154.279,205.968,46.128,15.021,0,5.561,0.001,3.723,37.152,6.209,12.199,243.12,1.345,65214.135,-0.501,93.222,-7.431,1475.03,60794.114,8489.081,84.719,1.17648E+12,18.973,-2.384,23.935,-9.249,378.709,1901.198,15608.695,939.979,38741.727,6.178,24.41,2.802,8.699,44.334,619.098,1827.267,15.281,37.152,1531.239,15.097,6.778,14.067,107.243,4420.073,0,0,0,,0,0,0,0,0,2.287,0.392,35.16,2.172,556.323,229.196,22929.172,180.65,7445.573,0.041,153.445,-1.958,0.577,-0.182,9.122,0,1.531,375.986,10020.319,24262710,1582.272,1531.239,15.281,15.097,6.778,14.067,107.243,4420.073,2.554,19.373,1.182,3.036,18.71,255.907,771.122,5.018,9.546,2.072,2.857,32.792,502.788,1351.547
AUT,Austria,2016,,0,-6.097,-0.818,-11.632,-1.29,3.289,12.649,7.326,546.454,-17.12,1.607,-1.319,6.384,729.829,94,3.126,-7.249,8.807,-2.734,34.98,233.215,3998.902,0,0,72.41,4.78,2.04,14.17,8.49,39.97,0,3.64,0,4.78,51.08,1.1,5.23,65.25,1.09,45405.83,2.255,66.186,5.798,262.875,30052.156,1619.927,21.716,3.64218E+11,13.011,4.695,21.004,3.741,83.422,970.585,9536.876,12.6,1440.398,61.257,6.891,25.228,6.46,100.201,4569.407,11455.103,78.284,51.08,5839.512,5.375,33.814,6.851,134.304,15353.711,9.888,7.16,0,,0,0,0,0,0,5.579,3.43,36.375,4.791,144.474,416.128,16516.378,9.799,1120.279,0,546.454,3.551,2.97,0.405,11.797,0,7.326,1348.698,7459.44,8747306,397.179,5839.512,78.284,5.375,33.814,6.851,134.304,15353.711,1.686,16.266,0.694,0.386,2.756,125.753,315.098,8.015,7.51,3.315,0.92,13.165,597.898,1504.983
AZE,Azerbaijan,2016,,0,-2.697,-5.065,-1.41,-6.888,-0.965,-1.65,0.738,17.872,,,,,,,0,-60,0.008,-0.022,0.014,0,1.472,0,0,22.585,0.174,0,21.396,10.676,1.939,0,10.72,0,0.174,2.171,0.035,0.023,23.567,1.073,17393.984,-1.529,96.875,-2.547,164.056,16850.373,2197.637,90.788,1.57812E+11,45.299,-1.937,64.545,-2.159,109.306,1096.524,11227.003,182.775,18773.072,8.228,18.944,2.91,0.785,4.927,199.157,506.082,9.212,2.171,222.986,20.407,3.125,0.897,5.293,543.626,-4.348,-0.982,0,,0,0,0,0,0,45.489,-0.666,32.321,-0.367,54.735,1101.112,5621.897,481.803,49486.541,0,17.872,-4.583,0.13,-0.011,0.219,0,0.738,22.536,2420.623,9736041,169.349,222.986,9.212,20.407,3.125,0.897,5.293,543.626,0.149,662.721,0.052,0.077,0.089,3.595,9.118,0.098,392.635,0.034,0.046,0.057,2.362,5.889
BHS,Bahamas,2016,,0,,,,,4.69,0.554,0,0,,,,,,,0,,,,,0,,0,0,1.85,0,0,1.848,0,0,0,1.848,0,0,0.002,0.002,0,1.85,,32740.562,,,,,,4889.885,99.892,,0,,,,,0,,,,0,,,,,0,,0.108,0.002,5.292,,,,,,0,0,0,,,,,0,,99.892,,,,,4889.885,,,,0,0,,,,,0,0,,4895.177,377923,12.373,5.292,0.108,,,,,,0.108,,,,,5.292,,0,,,,,0,
BHR,Bahrain,2016,,0,-0.98,-1.43,-3.124,-1.161,-0.222,-0.453,0,0,,,,,,,0,,,,,0,,0,0,26.792,0,0,26.799,26.774,0,0,0.026,0,0,0.009,0.008,0.001,26.809,3.437,142485.985,,,,,,18796.137,99.965,59105441252,99.869,,,,,18778.038,,144.414,101286.589,0,,,,,0,,0.035,0.009,6.488,,,,,,-0.063,-0.017,0,,,,,0,,0.096,,,,,18.099,,35.989,25241.097,0,0,,,,,0,0,,18802.624,1425793,203.156,6.488,0.035,,,,,,0.031,,,,,5.786,,0.004,,,,,0.701,
BGD,Bangladesh,2016,33.58,1.39,2.309,5.969,0.274,0.007,1.687,6.131,0.004,0.018,,,,,,,2.122,-26.515,5.241,-6.987,19.365,8.709,122.58,5.53,35.006,68.894,0.003,1.376,63.591,48.248,1.01,0,13.967,0,0.003,1.252,0.233,0.006,64.843,0.625,2338.835,1.699,99.243,6.126,366.685,2321.126,402.533,98.069,5.91216E+11,74.407,2.309,71.589,5.969,264.509,305.409,1674.354,264.509,1674.353,1.558,-2.087,0.602,-0.047,2.225,6.393,14.082,1.931,1.252,7.924,0.154,0.757,0.004,2.798,17.711,5.88,4.051,0,,0,0,0,0,0,21.54,9.442,22.412,7.145,82.81,88.414,524.192,2.574,16.296,0,0.018,6.557,0.002,0,0.007,0,0.004,0.046,410.457,157977152,369.482,7.924,1.931,0.154,0.757,0.004,2.798,17.711,0.359,10.237,0.15,0.051,0.553,1.475,3.502,0.009,-0.648,0.003,0,0.013,0.038,0.081
BRB,Barbados,2016,,0,,,,,2.284,0.156,0,0,,,,,,,0,,,,,0,,0,0,1.013,0,0,0.983,0,0,0,0.983,0,0,0.03,0.03,0,1.013,2.001,24453.679,,,,,,3439.492,97.084,3492873000,0,,,,,0,,,,0,,,,,0,,2.916,0.03,103.311,,,,,,0,0,0,,,,,0,,97.084,,,,,3439.492,,,,0,0,,,,,0,0,,3542.803,285798,6.989,103.311,2.916,,,,,,2.916,,,,,103.311,,0,,,,,0,
BLR,Belarus,2016,,0,-26.666,-0.086,25.575,4.2,-0.532,-1.433,0.557,18.633,,,,,,,0,9.916,3.535,0.854,9.468,0,1002.366,0,0,34.597,0.176,0,31.156,31.156,0.141,0,0,0,0.176,0.42,0.028,0.075,31.576,1.587,28352.048,-0.602,99.609,-1.615,266.757,28241.3,3298.486,98.67,1.68716E+11,98.67,-0.622,66.42,-1.114,177.875,3298.486,18831.476,0.236,25.02,0.447,27.171,0.133,0.076,0.357,14.928,37.806,1.33,0.42,44.465,31.626,0.315,0.202,0.842,89.19,8.732,3.021,0,,0,0,0,0,0,0,-1.677,29.654,-1.355,79.414,0,8407.458,20.622,2183.181,0,18.633,-0.592,0.088,-0.001,0.236,0,0.557,25.026,3342.95,9445638,267.803,44.465,1.33,31.626,0.315,0.202,0.842,89.19,0.089,187.055,0.024,0.043,0.065,2.964,6.922,0.238,86.072,0.069,0.085,0.184,7.94,19.435
BEL,Belgium,2016,,0,,0,,0,7.786,51.743,6.464,479.109,68.457,0.705,2.053,5.053,445.034,170,0.463,-5.236,5.189,-2.054,37.167,34.348,3273.338,0,0,90.34,5.44,0.39,26.29,22.12,0.37,43.52,3.78,0,5.44,14.35,3.1,5.44,84.16,1.63,63087.055,1.233,78.976,6.891,565.718,49823.633,2315.401,31.238,4.39359E+11,26.283,2.141,22.601,3.393,161.892,1948.142,14258.088,0,0,0.44,15.518,0.13,0.125,0.93,32.586,81.948,68.762,57.87,5096.699,42.414,21.024,44.852,150.599,13263.472,6.841,6.18,51.711,65.749,15.28,43.417,109.451,3832.873,9639.554,4.491,1.537,51.187,5.552,366.659,332.91,32292.207,0,0,0,479.109,-2.625,1.913,-0.369,13.705,0,6.464,1207.054,7412.1,11354407,716.316,1263.826,17.051,3.613,5.744,1.435,41.147,3623.918,3.683,0.674,1.087,0.052,7.784,273.022,685.531,6.464,-3.023,1.909,-0.426,13.675,479.109,1204.352
BLZ,Belize,2016,,0,,,,,0.117,0.004,29.44,312.162,,,,,,,0,,,,,0,,0,0,0.634,0.115,0,0.014,0,0.261,0,0.014,0,0.115,0.377,0.001,0,0.391,,9973.711,,,,,,38.002,3.584,,0,,,,,0,,,,66.816,,,,,708.471,,96.416,0.377,1022.332,,,,,,38.351,0.243,0,,,,,0,,3.584,,,,,38.002,,,,0,312.162,,,,,0,29.44,,1060.334,368399,3.674,1022.332,96.416,,,,,,0.16,,,,,1.699,,0,,,,,0,
BEN,Benin,2016,,0,,0,,0,21.938,4.998,0.038,0.009,,,,,,,0,,,,,0,,0,0,1.349,0,0,0.25,0.167,0.005,0,0.083,0,0,0.01,0.005,0,0.26,1.19,2555.08,,,,,,22.998,96.117,23337749760,64.343,,,,,15.396,,0,0,1.922,,,,,0.46,,3.883,0.01,0.929,,,,,,80.718,1.089,0,,,,,0,,31.774,,,,,7.603,,0,0,0,0.009,,,,,0,0.038,,23.927,10872072,27.779,0.929,3.883,,,,,,1.922,,,,,0.46,,0,,,,,0,
BMU,Bermuda,2016,,0,,,,,27.277,0.679,0,0,,,,,,,0,,,,,0,,0,0,0.625,0,0,0.625,0,0,0,0.625,0,0,0,0,0,0.625,,50024.815,,,,,,9864.268,100,,0,,,,,0,,,,0,,,,,0,,0,0,0,,,,,,0,0,0,,,,,0,,100,,,,,9864.268,,,,0,0,,,,,0,0,,9864.268,63360,3.17,0,0,,,,,,0,,,,,0,,0,,,,,0,
BTN,Bhutan,2016,38.568,0.16,,,,,2.908,0.523,0,0,,,,,,,0,,,,,0,,0.573,777.92,2.205,0,0,0,0,7.879,0,0,0,0,7.881,0.001,0.001,7.881,,25132.646,,,,,,0.014,0,,0,,,,,0,,,,99.979,,,,,10694.904,,100,7.881,10697.16,,,,,,-257.453,-5.676,0,,,,,0,,0,,,,,0.014,,,,0,0,,,,,0,0,,10697.174,736706,18.515,10697.16,100,,,,,,0.008,,,,,0.899,,0.013,,,,,1.357,
BOL,Bolivia,2016,,0,-4.019,-7.861,5.45,2.105,3.563,3.168,2.056,16.498,,,,,,,0,,,,,0,,0,0,8.854,0.182,0,6.928,6.928,1.703,0,0,0,0.182,1.926,0.006,0.035,8.854,1.321,8348.197,,,,,,627.983,78.247,69712119395,78.247,,,,,627.983,,187.745,17018.536,19.235,,,,,154.372,,21.753,1.926,174.586,,,,,,0,0,0,,,,,0,,0,,,,,0,,40.734,3692.367,0,16.498,,,,,0,2.056,,802.569,11031822,92.096,174.586,21.753,,,,,,0.068,,,,,0.544,,0.395,,,,,3.173,
BIH,Bosnia and Herzegovina,2016,5.815,1.517,,,,,2.251,1.598,0,0,,,,,,,67.68,,,,,3549.636,,27.6,8150.714,14,0,12.02,12.1,0.02,5.64,0,0.06,0,0,5.66,0.02,0,17.76,1.881,21435.977,,,,,,3573.261,68.131,38586312540,0.113,,,,,5.906,,,,31.757,,,,,1665.553,,31.869,5.66,1671.459,,,,,,-26.857,-3.76,0,,,,,0,,0.338,,,,,17.719,,,,0,0,,,,,0,0,,5244.72,3386263,72.588,1671.459,31.869,,,,,,0.113,,,,,5.906,,0,,,,,0,
BWA,Botswana,2016,-10.056,-1.373,,0,,0,10.097,2.368,0,0,,,,,,,99.802,,,,,1168.948,,12.277,5684.125,4.203,0,2.525,2.525,0,0,0,0,0,0,0.005,0.005,0,2.53,0.774,11952.154,,,,,,1168.948,99.802,33339519885,0,,,,,0,,0,0,0,,,,,0,,0.198,0.005,2.315,,,,,,39.806,1.673,0,,,,,0,,0,,,,,0,,0,0,0,0,,,,,0,0,,1171.263,2159925,25.816,2.315,0.198,,,,,,0.198,,,,,2.315,,0,,,,,0,
BRA,Brazil,2016,-7.848,-2.653,1.34,3.191,3.032,46.606,-2.579,-87.415,8.968,247.067,-9.106,5.833,-19.291,192.56,934.018,,4.324,-9.675,5.608,-19.831,185.146,119.133,898.059,31.148,151.083,608.76,50.936,24.561,91.381,53.096,377.102,14.97,13.725,0,50.936,461.613,0.085,33.49,567.965,1.143,16013.995,-7.375,57.477,-151.081,1897.6,9204.365,443.247,16.089,2.88904E+12,9.348,-13.622,11.234,-58.487,370.879,257.542,1798.96,241.236,1170.121,66.395,5.258,29.015,47.849,957.913,1829.144,4646.385,83.911,476.583,2311.682,4.75,42.523,63.666,1403.897,6809.642,6.701,40.795,2.636,7.033,1.208,2.622,39.896,72.615,193.515,2.416,-5.145,40.635,-72.763,1341.573,66.572,6507.346,1584.006,7683.267,0,247.067,2.307,3.91,2.911,129.096,0,8.968,626.185,2754.929,206163056,3301.494,2239.068,81.275,4.685,41.315,61.044,1364.001,6616.128,0.015,43.856,0.006,0.065,0.214,0.412,1.04,5.896,53.94,2.551,29.51,84.218,162.444,408.5
VGB,British Virgin Islands,2016,,0,,,,,1.331,0.01,0,0,,,,,,,0,,,,,0,,0,0,0.2,0,0,0.198,0,0,0,0.198,0,0,0.002,0,0.001,0.2,,25770.86,,,,,,6745.018,99.219,,0,,,,,0,,,,0,,,,,0,,0.781,0.002,53.074,,,,,,0,0,0,,,,,0,,99.219,,,,,6745.018,,,,0,0,,,,,0,0,,6798.092,29355,0.757,53.074,0.781,,,,,,0.154,,,,,10.492,,0.626,,,,,42.582,
BRN,Brunei,2016,,0,-2.623,-3.486,-4.515,-3.244,4.451,2.18,0,0,,,,,,,0,,,,,0,,0,0,4.014,0,0,4.013,4.013,0,0,0,0,0,0.001,0.001,0,4.014,,121827.53,,,,,,9559.185,99.975,,99.975,,,,,9559.185,,129.428,308316.392,0,,,,,0,,0.025,0.001,2.382,,,,,,0,0,0,,,,,0,,0,,,,,0,,68.595,163403.484,0,0,,,,,0,0,,9561.568,419791,51.142,2.382,0.025,,,,,,0.025,,,,,2.382,,0,,,,,0,
BGR,Bulgaria,2016,-12.769,-8.713,-10.881,-0.119,0.274,0.002,-5.25,-11.639,0.785,48.938,,,,,,467,43.469,-13.133,31.529,-10.012,66.225,2708.353,9259.682,59.524,8322.826,38.19,0.35,19.37,21.74,2.05,3.88,15.78,0.32,0,0.35,7.04,1.39,1.42,44.56,1.695,29368.851,-5.219,71.718,-8.294,150.64,21062.837,3039.731,48.788,1.23885E+11,4.601,4.156,14.878,1.247,31.25,286.635,4369.512,0.974,136.183,8.707,-30.778,4.72,-4.408,9.913,542.51,1386.101,51.212,22.82,3190.739,-5.791,27.396,-3.537,57.545,8046.016,-16.68,-6.37,35.413,1.973,18.888,0.768,39.673,2206.392,5547.161,0.718,0.893,25.311,0.47,53.165,44.743,7433.643,0.631,88.249,0,48.938,30.104,0.423,0.206,0.889,0,0.785,124.339,6230.47,7151948,210.044,984.347,15.799,-19.411,8.509,-4.305,17.872,2498.854,3.119,-0.376,1.659,-0.013,3.486,194.353,487.351,3.187,-2.44,1.706,-0.09,3.584,198.547,501.064
BFA,Burkina Faso,2016,,0,,,,,-3.957,-0.621,0.032,0.016,,,,,,,0,,,,,0,,0,0,1.569,0,0,0.784,0,0.139,0,0.784,0,0,0.155,0.016,0,0.939,0.545,807.72,,,,,,42.046,83.466,27615414860,0,,,,,0,,,,14.798,,,,,7.455,,16.534,0.155,8.329,,,,,,40.145,0.63,0,,,,,0,,83.466,,,,,42.046,,,,0,0.016,,,,,0,0.032,,50.374,18646350,15.061,8.329,16.534,,,,,,1.703,,,,,0.858,,0,,,,,0,
